,Date,Open,High,Low,Close,Adj Close,Volume,prediction,trend,predicted_trend,trend_pred_vs_actual
0,2017-01-03,65.36000061035156,67.0,65.36000061035156,66.58000183105469,55.092323303222656,2808400,0.0,0.0,0.0,0.0
1,2017-01-04,67.0,68.44000244140625,67.0,67.33999633789061,55.72119140625,3226300,0.0,0.0,0.0,0.0
2,2017-01-05,64.65000152587889,64.91000366210939,61.0,62.040000915527344,51.33564758300781,8131500,0.0,0.0,0.0,0.0
3,2017-01-06,61.52999877929688,61.79999923706055,61.0099983215332,61.22999954223633,50.6654052734375,4121500,0.0,0.0,0.0,0.0
4,2017-01-09,61.13000106811523,61.93000030517578,60.65999984741211,61.29999923706055,50.72333526611328,2538200,0.0,0.0,0.0,0.0
5,2017-01-10,61.06000137329102,62.33000183105469,60.81999969482422,61.349998474121094,50.76470184326172,2088800,0.0,0.0,0.0,0.0
6,2017-01-11,61.290000915527344,61.56999969482422,60.54999923706055,61.27000045776367,50.698509216308594,2423500,0.0,0.0,0.0,0.0
7,2017-01-12,60.97000122070313,61.18999862670898,60.099998474121094,60.709999084472656,50.235130310058594,2292700,0.0,0.0,0.0,0.0
8,2017-01-13,60.5,61.02000045776367,60.04999923706055,60.68999862670898,50.21857452392578,2125800,0.0,0.0,0.0,0.0
9,2017-01-17,60.849998474121094,62.2400016784668,60.849998474121094,61.13999938964844,50.59093475341797,2377200,0.0,0.0,0.0,0.0
10,2017-01-18,61.16999816894531,61.95000076293945,60.1500015258789,61.86999893188477,51.19497680664063,2847200,0.0,0.0,0.0,0.0
11,2017-01-19,61.81999969482422,62.0,60.29999923706055,60.91999816894531,50.40888977050781,2381200,0.0,0.0,0.0,0.0
12,2017-01-20,61.02999877929688,61.58000183105469,60.77000045776367,61.34000015258789,50.75643539428711,2108900,0.0,0.0,0.0,0.0
13,2017-01-23,61.27999877929688,61.56000137329102,60.6500015258789,61.15999984741211,50.60748672485352,1900500,0.0,0.0,0.0,0.0
14,2017-01-24,61.5,61.88999938964844,61.22999954223633,61.540000915527344,50.92192077636719,2029000,0.0,0.0,0.0,0.0
15,2017-01-25,61.77000045776367,62.2400016784668,61.599998474121094,61.849998474121094,51.17843246459961,1747400,0.0,0.0,0.0,0.0
16,2017-01-26,61.86999893188477,62.06000137329102,60.93999862670898,61.2599983215332,50.69023513793945,2719700,0.0,0.0,0.0,0.0
17,2017-01-27,61.43000030517578,61.6500015258789,58.75,59.0099983215332,48.82844161987305,3743700,0.0,0.0,0.0,0.0
18,2017-01-30,58.959999084472656,59.22999954223633,58.4000015258789,58.709999084472656,48.5802116394043,4928800,0.0,0.0,0.0,0.0
19,2017-01-31,58.20000076293945,60.25,58.18000030517578,60.209999084472656,49.8213996887207,4452300,0.0,0.0,0.0,0.0
20,2017-02-01,60.34000015258789,60.4000015258789,58.59000015258789,58.79999923706055,48.65468215942383,3334100,0.0,0.0,0.0,0.0
21,2017-02-02,58.52000045776367,60.459999084472656,57.47999954223633,59.27999877929688,49.0518569946289,4165600,0.0,0.0,0.0,0.0
22,2017-02-03,59.38999938964844,60.0099983215332,58.77999877929688,59.58000183105469,49.30010604858398,1906800,0.0,0.0,0.0,0.0
23,2017-02-06,59.52000045776367,59.81000137329102,58.81000137329102,59.1500015258789,48.94429016113281,1853500,0.0,0.0,0.0,0.0
24,2017-02-07,59.36999893188477,59.61000061035156,58.20000076293945,58.27999877929688,48.22439575195313,2350200,0.0,0.0,0.0,0.0
25,2017-02-08,58.43000030517578,58.84000015258789,58.099998474121094,58.65999984741211,48.53883361816406,2770200,0.0,0.0,0.0,0.0
26,2017-02-09,58.65999984741211,59.9000015258789,58.4900016784668,58.91999816894531,48.75397109985352,3622700,0.0,0.0,0.0,0.0
27,2017-02-10,58.97000122070313,59.88000106811523,58.47000122070313,58.91999816894531,48.75397109985352,3349600,0.0,0.0,0.0,0.0
