,Date,Open,High,Low,Close,Adj Close,Volume,prediction,trend,predicted_trend,trend_pred_vs_actual
0,2017-01-03,182.9900054931641,187.7700042724609,181.9199981689453,186.6000061035156,180.00352478027344,1744800,0.0,0.0,0.0,0.0
1,2017-01-04,186.5200042724609,186.69000244140625,183.94000244140625,184.1699981689453,177.659423828125,1405600,0.0,0.0,0.0,0.0
2,2017-01-05,185.1999969482422,186.9499969482422,183.6499938964844,185.6999969482422,179.13536071777344,1236900,0.0,0.0,0.0,0.0
3,2017-01-06,186.42999267578125,188.42999267578125,184.5800018310547,185.07000732421875,178.5276336669922,1140500,0.0,0.0,0.0,0.0
4,2017-01-09,183.94000244140625,184.80999755859372,181.05999755859372,182.6000061035156,176.14495849609375,1219100,0.0,0.0,0.0,0.0
5,2017-01-10,183.2899932861328,183.2899932861328,180.2400054931641,181.2700042724609,174.86195373535156,1386900,0.0,0.0,0.0,0.0
6,2017-01-11,182.3500061035156,184.3300018310547,179.82000732421875,182.88999938964844,176.4246826171875,1493900,0.0,0.0,0.0,0.0
7,2017-01-12,184.25,184.6300048828125,181.52999877929688,182.55999755859372,176.10635375976562,1060900,0.0,0.0,0.0,0.0
8,2017-01-13,181.4600067138672,182.83999633789062,180.5500030517578,181.97000122070312,175.53720092773438,900400,0.0,0.0,0.0,0.0
9,2017-01-17,182.6000061035156,183.3999938964844,180.0,181.0200042724609,174.6208038330078,1202800,0.0,0.0,0.0,0.0
10,2017-01-18,179.82000732421875,184.17999267578125,179.58999633789062,183.00999450683597,176.54043579101562,1643900,0.0,0.0,0.0,0.0
11,2017-01-19,183.0,186.3300018310547,183.0,183.9499969482422,177.4472198486328,1298300,0.0,0.0,0.0,0.0
12,2017-01-20,186.2400054931641,187.7400054931641,184.44000244140625,184.97000122070312,178.43118286132812,1289400,0.0,0.0,0.0,0.0
13,2017-01-23,183.6000061035156,185.13999938964844,181.16000366210938,182.8999938964844,176.434326171875,1345100,0.0,0.0,0.0,0.0
14,2017-01-24,183.00999450683597,183.97999572753903,180.3500061035156,180.75,174.36033630371094,1830900,0.0,0.0,0.0,0.0
15,2017-01-25,180.3500061035156,181.91000366210938,179.85000610351562,180.2700042724609,173.89732360839844,1430900,0.0,0.0,0.0,0.0
16,2017-01-26,180.83999633789062,183.72999572753903,180.50999450683597,182.22999572753903,175.78802490234375,1217300,0.0,0.0,0.0,0.0
17,2017-01-27,181.1699981689453,182.1100006103516,180.4499969482422,181.4600067138672,175.04522705078125,1132500,0.0,0.0,0.0,0.0
18,2017-01-30,181.1000061035156,181.1100006103516,178.0,178.8000030517578,172.47926330566406,1393900,0.0,0.0,0.0,0.0
19,2017-01-31,179.25999450683594,180.3000030517578,177.74000549316406,180.22999572753903,173.8587188720703,1158600,0.0,0.0,0.0,0.0
20,2017-02-01,181.4600067138672,181.77999877929688,177.97000122070312,180.66000366210938,174.27349853515625,1480500,0.0,0.0,0.0,0.0
21,2017-02-02,180.66000366210938,183.4900054931641,178.13999938964844,183.4600067138672,176.97454833984375,1570600,0.0,0.0,0.0,0.0
22,2017-02-03,182.82000732421875,185.8800048828125,182.42999267578125,183.83999633789062,177.34109497070312,1356600,0.0,0.0,0.0,0.0
23,2017-02-06,184.6100006103516,185.72000122070312,180.0,181.0800018310547,174.67868041992188,2026200,0.0,0.0,0.0,0.0
24,2017-02-07,179.8800048828125,181.07000732421875,174.10000610351562,174.9499969482422,168.765380859375,2141500,0.0,0.0,0.0,0.0
25,2017-02-08,175.17999267578125,183.67999267578125,168.1300048828125,181.67999267578125,175.25746154785156,4655500,0.0,0.0,0.0,0.0
26,2017-02-09,181.67999267578125,193.3600006103516,181.67999267578125,191.58999633789062,184.817138671875,3825500,0.0,0.0,0.0,0.0
27,2017-02-10,193.6199951171875,195.0,192.3300018310547,194.4600067138672,187.585693359375,2982700,0.0,0.0,0.0,0.0
28,2017-02-13,193.8300018310547,197.7700042724609,193.0500030517578,197.0399932861328,190.074462890625,2506900,0.0,0.0,0.0,0.0
29,2017-02-14,197.3000030517578,199.8300018310547,194.47000122070312,198.8999938964844,191.8686981201172,1922700,0.0,0.0,0.0,0.0
30,2017-02-15,198.41000366210938,199.3999938964844,196.30999755859372,197.72000122070312,190.7304229736328,2306400,0.0,0.0,0.0,0.0
31,2017-02-16,197.97000122070312,198.6499938964844,192.8999938964844,193.2100067138672,186.3798675537109,1946000,0.0,0.0,0.0,0.0
32,2017-02-17,191.3000030517578,195.41000366210938,191.3000030517578,192.0,185.21263122558597,1569400,0.0,0.0,0.0,0.0
33,2017-02-21,194.38999938964844,196.91000366210938,193.5,193.66000366210938,186.8139495849609,2031500,0.0,0.0,0.0,0.0
34,2017-02-22,192.2899932861328,194.30999755859372,187.7100067138672,188.1300048828125,181.4794464111328,2131900,0.0,0.0,0.0,0.0
35,2017-02-23,191.0,191.0200042724609,184.3000030517578,184.94000244140625,178.4022216796875,2588700,0.0,0.0,0.0,0.0
36,2017-02-24,183.9499969482422,186.75999450683597,182.9499969482422,185.3600006103516,178.807373046875,1932500,0.0,0.0,0.0,0.0
37,2017-02-27,187.1300048828125,187.88999938964844,185.4499969482422,186.72000122070312,180.11927795410156,1974500,0.0,0.0,0.0,0.0
38,2017-02-28,185.8699951171875,186.41000366210938,184.1499938964844,185.97000122070312,179.39581298828125,1528900,0.0,0.0,0.0,0.0
39,2017-03-01,188.5,194.0800018310547,187.92999267578125,193.5200042724609,186.67892456054688,2216700,0.0,0.0,0.0,0.0
