,Date,Open,High,Low,Close,Adj Close,Volume,prediction,trend,predicted_trend,trend_pred_vs_actual
0,2017-01-03,28.95000076293945,29.082500457763672,28.690000534057614,29.03750038146973,27.45993804931641,115127600,0.0,0.0,0.0,0.0
1,2017-01-04,28.962499618530273,29.127500534057614,28.9375,29.0049991607666,27.429203033447266,84472400,0.0,0.0,0.0,0.0
2,2017-01-05,28.979999542236328,29.21500015258789,28.95249938964844,29.15250015258789,27.56869125366211,88774400,0.0,0.0,0.0,0.0
3,2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.87602996826172,127007600,0.0,0.0,0.0,0.0
4,2017-01-09,29.48749923706055,29.857500076293945,29.48500061035156,29.747499465942386,28.13136100769043,134247600,0.0,0.0,0.0,0.0
5,2017-01-10,29.6924991607666,29.84499931335449,29.57500076293945,29.77750015258789,28.15973281860352,97848400,0.0,0.0,0.0,0.0
6,2017-01-11,29.684999465942386,29.982500076293945,29.649999618530273,29.9375,28.311038970947266,110354400,0.0,0.0,0.0,0.0
7,2017-01-12,29.72500038146973,29.82500076293945,29.552499771118164,29.8125,28.19283103942871,108344800,0.0,0.0,0.0,0.0
8,2017-01-13,29.77750015258789,29.90500068664551,29.70249938964844,29.76000022888184,28.1431884765625,104447600,0.0,0.0,0.0,0.0
9,2017-01-17,29.584999084472656,30.059999465942386,29.55500030517578,30.0,28.37014961242676,137759200,0.0,0.0,0.0,0.0
10,2017-01-18,30.0,30.125,29.927499771118164,29.997499465942386,28.367780685424805,94852000,0.0,0.0,0.0,0.0
11,2017-01-19,29.85000038146973,30.022499084472656,29.84250068664551,29.94499969482422,28.31813621520996,102389200,0.0,0.0,0.0,0.0
12,2017-01-20,30.11249923706055,30.11249923706055,29.9325008392334,30.0,28.37014961242676,130391600,0.0,0.0,0.0,0.0
13,2017-01-23,30.0,30.20249938964844,29.9424991607666,30.020000457763672,28.389057159423828,88200800,0.0,0.0,0.0,0.0
14,2017-01-24,29.88750076293945,30.024999618530273,29.875,29.99250030517578,28.363052368164066,92844000,0.0,0.0,0.0,0.0
15,2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.46999931335449,28.81460952758789,129510400,0.0,0.0,0.0,0.0
16,2017-01-26,30.417499542236328,30.61000061035156,30.399999618530273,30.48500061035156,28.82879638671875,105350400,0.0,0.0,0.0,0.0
17,2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.48749923706055,28.831159591674805,82251600,0.0,0.0,0.0,0.0
18,2017-01-30,30.232500076293945,30.40749931335449,30.165000915527344,30.40749931335449,28.75550651550293,121510000,0.0,0.0,0.0,0.0
19,2017-01-31,30.28750038146973,30.34749984741211,30.15500068664551,30.337499618530273,28.689308166503906,196804000,0.0,0.0,0.0,0.0
20,2017-02-01,31.75749969482422,32.622501373291016,31.752500534057614,32.1875,30.438798904418945,447940000,0.0,0.0,0.0,0.0
21,2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,30.38679122924805,134841600,0.0,0.0,0.0,0.0
