,Date,Open,High,Low,Close,Adj Close,Volume,prediction,trend,predicted_trend,trend_pred_vs_actual
0,2017-01-03,5.46999979019165,5.619999885559082,5.449999809265137,5.5900001525878915,3.668591976165772,601500,0.0,0.0,0.0,0.0
1,2017-01-04,5.570000171661377,5.599999904632568,5.519999980926514,5.5900001525878915,3.668591976165772,368600,0.0,0.0,0.0,0.0
2,2017-01-05,5.5900001525878915,5.5900001525878915,5.539999961853027,5.5900001525878915,3.668591976165772,278700,0.0,0.0,0.0,0.0
3,2017-01-06,5.559999942779541,5.599999904632568,5.539999961853027,5.5900001525878915,3.668591976165772,194200,0.0,0.0,0.0,0.0
4,2017-01-09,5.559999942779541,5.5900001525878915,5.519999980926514,5.570000171661377,3.655465841293335,183700,0.0,0.0,0.0,0.0
5,2017-01-10,5.559999942779541,5.579999923706055,5.519999980926514,5.579999923706055,3.662029266357422,296600,0.0,0.0,0.0,0.0
6,2017-01-11,5.5900001525878915,5.5900001525878915,5.53000020980835,5.579999923706055,3.662029266357422,315800,0.0,0.0,0.0,0.0
7,2017-01-12,5.550000190734863,5.579999923706055,5.519999980926514,5.53000020980835,3.629215002059937,152200,0.0,0.0,0.0,0.0
8,2017-01-13,5.559999942779541,5.639999866485597,5.539999961853027,5.639999866485597,3.701405048370361,195000,0.0,0.0,0.0,0.0
9,2017-01-17,5.610000133514403,5.630000114440918,5.579999923706055,5.619999885559082,3.688279628753662,234700,0.0,0.0,0.0,0.0
10,2017-01-18,5.599999904632568,5.619999885559082,5.579999923706055,5.610000133514403,3.681717157363892,207900,0.0,0.0,0.0,0.0
11,2017-01-19,5.5900001525878915,5.619999885559082,5.539999961853027,5.550000190734863,3.642340898513794,138200,0.0,0.0,0.0,0.0
12,2017-01-20,5.570000171661377,5.579999923706055,5.550000190734863,5.579999923706055,3.662029266357422,137700,0.0,0.0,0.0,0.0
13,2017-01-23,5.579999923706055,5.5900001525878915,5.539999961853027,5.559999942779541,3.648903369903565,167800,0.0,0.0,0.0,0.0
14,2017-01-24,5.579999923706055,5.599999904632568,5.559999942779541,5.5900001525878915,3.668591976165772,141200,0.0,0.0,0.0,0.0
15,2017-01-25,5.579999923706055,5.610000133514403,5.579999923706055,5.599999904632568,3.675154447555542,154900,0.0,0.0,0.0,0.0
16,2017-01-26,5.599999904632568,5.619999885559082,5.579999923706055,5.619999885559082,3.688279628753662,145200,0.0,0.0,0.0,0.0
17,2017-01-27,5.619999885559082,5.630000114440918,5.570000171661377,5.599999904632568,3.675154447555542,234200,0.0,0.0,0.0,0.0
18,2017-01-30,5.570000171661377,5.579999923706055,5.510000228881836,5.53000020980835,3.629215002059937,228700,0.0,0.0,0.0,0.0
19,2017-01-31,5.539999961853027,5.559999942779541,5.519999980926514,5.550000190734863,3.642340898513794,198700,0.0,0.0,0.0,0.0
20,2017-02-01,5.539999961853027,5.6500000953674325,5.53000020980835,5.619999885559082,3.688279628753662,320900,0.0,0.0,0.0,0.0
21,2017-02-02,5.619999885559082,5.670000076293945,5.5900001525878915,5.6500000953674325,3.7079691886901855,302700,0.0,0.0,0.0,0.0
22,2017-02-03,5.6599998474121085,5.670000076293945,5.639999866485597,5.639999866485597,3.701405048370361,93300,0.0,0.0,0.0,0.0
23,2017-02-06,5.610000133514403,5.630000114440918,5.599999904632568,5.599999904632568,3.675154447555542,138800,0.0,0.0,0.0,0.0
24,2017-02-07,5.599999904632568,5.6500000953674325,5.579999923706055,5.619999885559082,3.688279628753662,192900,0.0,0.0,0.0,0.0
25,2017-02-08,5.630000114440918,5.630000114440918,5.570000171661377,5.579999923706055,3.662029266357422,198300,0.0,0.0,0.0,0.0
26,2017-02-09,5.579999923706055,5.619999885559082,5.570000171661377,5.619999885559082,3.688279628753662,179900,0.0,0.0,0.0,0.0
27,2017-02-10,5.610000133514403,5.6599998474121085,5.610000133514403,5.6500000953674325,3.7079691886901855,172800,0.0,0.0,0.0,0.0
28,2017-02-13,5.6500000953674325,5.710000038146973,5.639999866485597,5.690000057220459,3.7342195510864262,140900,0.0,0.0,0.0,0.0
29,2017-02-14,5.6599998474121085,5.699999809265138,5.610000133514403,5.699999809265138,3.7407827377319336,253000,0.0,0.0,0.0,0.0
30,2017-02-15,5.6599998474121085,5.690000057220459,5.619999885559082,5.690000057220459,3.7342195510864262,228500,0.0,0.0,0.0,0.0
31,2017-02-16,5.690000057220459,5.690000057220459,5.639999866485597,5.6599998474121085,3.7145309448242183,121500,0.0,0.0,0.0,0.0
32,2017-02-17,5.619999885559082,5.639999866485597,5.570000171661377,5.5900001525878915,3.668591976165772,158900,0.0,0.0,0.0,0.0
33,2017-02-21,5.610000133514403,5.6500000953674325,5.5900001525878915,5.639999866485597,3.701405048370361,181300,0.0,0.0,0.0,0.0
34,2017-02-22,5.610000133514403,5.619999885559082,5.579999923706055,5.599999904632568,3.675154447555542,206300,0.0,0.0,0.0,0.0
35,2017-02-23,5.630000114440918,5.670000076293945,5.610000133514403,5.6599998474121085,3.7145309448242183,127900,0.0,0.0,0.0,0.0
36,2017-02-24,5.6500000953674325,5.679999828338622,5.619999885559082,5.670000076293945,3.721093893051148,175200,0.0,0.0,0.0,0.0
37,2017-02-27,5.6500000953674325,5.699999809265138,5.6500000953674325,5.699999809265138,3.7407827377319336,95300,0.0,0.0,0.0,0.0
38,2017-02-28,5.670000076293945,5.690000057220459,5.670000076293945,5.679999828338622,3.7276573181152335,97300,0.0,0.0,0.0,0.0
39,2017-03-01,5.710000038146973,5.730000019073486,5.690000057220459,5.690000057220459,3.7342195510864262,155600,0.0,0.0,0.0,0.0
40,2017-03-02,5.679999828338622,5.75,5.679999828338622,5.690000057220459,3.7342195510864262,279700,0.0,0.0,0.0,0.0
41,2017-03-03,5.699999809265138,5.71999979019165,5.690000057220459,5.71999979019165,3.753908395767212,154300,0.0,0.0,0.0,0.0
42,2017-03-06,5.699999809265138,5.71999979019165,5.699999809265138,5.699999809265138,3.7407827377319336,112900,0.0,0.0,0.0,0.0
43,2017-03-07,5.679999828338622,5.710000038146973,5.679999828338622,5.690000057220459,3.7342195510864262,107300,0.0,0.0,0.0,0.0
44,2017-03-08,5.710000038146973,5.730000019073486,5.6599998474121085,5.6599998474121085,3.7145309448242183,157000,0.0,0.0,0.0,0.0
45,2017-03-09,5.670000076293945,5.710000038146973,5.6500000953674325,5.6599998474121085,3.7145309448242183,305600,0.0,0.0,0.0,0.0
46,2017-03-10,5.699999809265138,5.699999809265138,5.670000076293945,5.690000057220459,3.7342195510864262,293800,0.0,0.0,0.0,0.0
47,2017-03-13,5.5900001525878915,5.599999904632568,5.510000228881836,5.550000190734863,3.730858325958252,306000,0.0,0.0,0.0,0.0
48,2017-03-14,5.519999980926514,5.539999961853027,5.510000228881836,5.519999980926514,3.7106914520263667,95000,0.0,0.0,0.0,0.0
49,2017-03-15,5.539999961853027,5.570000171661377,5.510000228881836,5.559999942779541,3.7375802993774414,149400,0.0,0.0,0.0,0.0
50,2017-03-16,5.559999942779541,5.610000133514403,5.550000190734863,5.610000133514403,3.7711920738220215,134200,0.0,0.0,0.0,0.0
51,2017-03-17,5.599999904632568,5.710000038146973,5.5900001525878915,5.679999828338622,3.81824803352356,165500,0.0,0.0,0.0,0.0
52,2017-03-20,5.699999809265138,5.699999809265138,5.6599998474121085,5.679999828338622,3.81824803352356,80500,0.0,0.0,0.0,0.0
53,2017-03-21,5.690000057220459,5.699999809265138,5.6500000953674325,5.670000076293945,3.8115262985229488,127000,0.0,0.0,0.0,0.0
54,2017-03-22,5.6599998474121085,5.679999828338622,5.6500000953674325,5.6500000953674325,3.798081159591675,122500,0.0,0.0,0.0,0.0
55,2017-03-23,5.6500000953674325,5.739999771118164,5.6500000953674325,5.739999771118164,3.8585817813873287,133800,0.0,0.0,0.0,0.0
56,2017-03-24,5.739999771118164,5.75,5.699999809265138,5.730000019073486,3.8518590927124015,91500,0.0,0.0,0.0,0.0
57,2017-03-27,5.690000057220459,5.710000038146973,5.6599998474121085,5.699999809265138,3.83169174194336,104700,0.0,0.0,0.0,0.0
58,2017-03-28,5.699999809265138,5.730000019073486,5.699999809265138,5.710000038146973,3.838414430618286,90500,0.0,0.0,0.0,0.0
59,2017-03-29,5.699999809265138,5.78000020980835,5.670000076293945,5.769999980926514,3.878747940063477,171900,0.0,0.0,0.0,0.0
60,2017-03-30,5.789999961853027,5.800000190734862,5.760000228881836,5.789999961853027,3.8921926021575928,112800,0.0,0.0,0.0,0.0
61,2017-03-31,5.78000020980835,5.820000171661378,5.78000020980835,5.820000171661378,3.912359952926636,104800,0.0,0.0,0.0,0.0
