,Date,Open,High,Low,Close,Adj Close,Volume,macd,macd_signal_line,macd_hist,rsi,cci,adx,+DI,-DI,trend
0,2017-01-19,119.72000122070312,119.83000183105469,118.41000366210938,118.83999633789062,114.82659149169922,991500,0.47623983564923833,0.3645532036833851,0.11168663196585321,76.07679569652902,85.19783777020267,77.72158032448246,23.958980936323808,3.8156268779666576,1.0
1,2017-01-20,119.75,120.29000091552734,118.68000030517578,119.91999816894531,115.87013244628906,1485700,0.5354224388187987,0.40071507035483506,0.13470736846396364,82.59143329471463,100.68435194070226,77.26170738098853,24.35328293317986,3.2988409626398054,0.0
2,2017-01-23,120.0,120.6999969482422,118.9800033569336,119.98999786376952,115.93777465820312,1369200,0.5768243001151063,0.4375572526185533,0.139267047496553,82.95249761391369,100.682479393183,77.76030796177929,24.151489626417504,2.8357031813593734,0.0
3,2017-01-24,120.37000274658205,120.55999755859376,119.2699966430664,120.22000122070312,116.16001892089844,1454400,0.614336561726617,0.47420245279856954,0.14013410892804745,84.24123111272253,94.2423214349147,78.11334646325695,21.314290556320554,2.502578618292114,0.0
4,2017-01-25,120.97000122070312,121.43000030517578,120.4000015258789,120.86000061035156,116.77839660644531,1058100,0.6738948437401007,0.515297658184776,0.15859718555532465,87.41737542931128,121.29433566777007,79.88648317845278,25.977852096671217,2.216126720464384,0.0
5,2017-01-26,121.33000183105469,121.7300033569336,120.56999969482422,121.2300033569336,117.13590240478516,1110400,0.7338508100483097,0.5600152389580192,0.17383557109029046,88.96091464151523,133.24479273393052,81.55851675597067,25.544015582119428,1.9653027131237855,0.0
6,2017-01-27,121.41000366210938,122.08000183105469,120.91999816894531,122.0,117.87989044189452,945500,0.8193066580872852,0.6128248562753603,0.20648180181192488,91.54964360984802,141.1554204385038,83.19650851926026,25.605046538528192,1.7401548253627261,0.0
7,2017-01-30,121.4000015258789,121.8000030517578,119.61000061035156,121.52999877929688,117.42576599121094,1621600,0.8448648683760638,0.6599114479976925,0.18495342037837126,78.12942684709054,87.97929518302756,67.17142381315975,21.103643284371337,12.067727805863134,1.0
8,2017-01-31,121.45999908447266,121.6500015258789,120.04000091552734,121.58999633789062,117.4837417602539,1130300,0.8582794899464261,0.7000477969860904,0.15823169296033568,78.60975113620256,83.50384717158217,55.74335255448182,18.265177361595324,10.444603604951045,0.0
9,2017-02-01,121.77999877929688,121.9499969482422,120.27999877929688,120.7699966430664,116.69142150878906,1128600,0.8041065557720657,0.72105329022222,0.08305326554984571,57.793069381639924,68.31538587527808,49.4429190902496,18.18705351085671,9.015009769773814,1.0
