,Date,Open,High,Low,Close,Adj Close,Volume,macd,macd_signal_line,macd_hist,rsi,cci,adx,+DI,-DI,trend
0,2017-01-19,61.81999969482422,62.0,60.29999923706055,60.91999816894531,50.40888977050781,2381200,-0.29591709294089696,-0.29584236472867576,-7.472821222120896e-05,30.339890849851386,-47.48751824528328,40.81663234111796,13.913308223574571,26.402437495352444,1.0
1,2017-01-20,61.02999877929688,61.58000183105469,60.77000045776367,61.34000015258789,50.75643539428711,2108900,-0.2734956507837012,-0.2911130236651263,0.01761737288142512,38.98058004884261,-40.162446692127915,37.95520635966382,12.523391973756622,23.764878093957616,0.0
2,2017-01-23,61.27999877929688,61.56000137329102,60.6500015258789,61.15999984741211,50.60748672485352,1900500,-0.26359289343655945,-0.28535579188810756,0.021762898451548107,36.64304093245601,-43.78470478480496,36.65362196349829,11.156926705269337,22.376085425463483,1.0
3,2017-01-24,61.5,61.88999938964844,61.22999954223633,61.540000915527344,50.92192077636719,2029000,-0.2302116534563936,-0.27392477090618145,0.04371311744978784,44.998627427605676,-13.522985274632653,31.79594739315437,13.5003150566573,20.168306578905774,0.0
4,2017-01-25,61.77000045776367,62.2400016784668,61.599998474121094,61.849998474121094,51.17843246459961,1747400,-0.18318741514731585,-0.2552516995210847,0.07206428437376883,51.2875633686458,112.3045256885778,24.514612720382928,15.964101838462009,18.17461548741768,0.0
5,2017-01-26,61.86999893188477,62.06000137329102,60.93999862670898,61.2599983215332,50.69023513793945,2719700,-0.18156343212855575,-0.24017453856015156,0.05861110643159581,40.66751731206516,45.1758397253348,24.568754896672594,13.888894110530167,23.00218635425467,1.0
6,2017-01-27,61.43000030517578,61.6500015258789,58.75,59.0099983215332,48.82844161987305,3743700,-0.31995300219092115,-0.2564229364001356,-0.06353006579078557,20.88081501146921,-252.28845594621308,33.830910764534764,10.65095811777915,38.7504981760311,1.0
7,2017-01-30,58.959999084472656,59.22999954223633,58.4000015258789,58.709999084472656,48.5802116394043,4928800,-0.44165963805923525,-0.2940119921153548,-0.14764764594388047,19.372698943411834,-253.56780058480985,41.333859090113684,9.54293116118462,38.207194481874375,1.0
8,2017-01-31,58.20000076293945,60.25,58.18000030517578,60.209999084472656,49.8213996887207,4452300,-0.4323585426430938,-0.3220040284271182,-0.11035451421597559,43.74908296460431,-125.82765285997127,37.65322611490508,17.52583203174516,31.47910549478003,0.0
9,2017-02-01,60.34000015258789,60.4000015258789,58.59000015258789,58.79999923706055,48.65468215942383,3334100,-0.5132748356827435,-0.3606143068404964,-0.15266052884224707,32.62342379730579,-121.1409684441617,33.83734690158894,16.159496662347866,26.541699583495177,1.0
