,Date,Open,High,Low,Close,Adj Close,Volume,macd,macd_signal_line,macd_hist,rsi,cci,adx,+DI,-DI,trend
0,2017-01-19,30.26000022888184,30.26000022888184,29.60000038146973,29.85000038146973,25.91978645324707,2450900,-0.33948842263475143,-0.25874602209367403,-0.0807424005410774,18.334479753583636,-83.44267814892618,71.05832114584281,5.087379766867721,28.522069376109936,1.0
1,2017-01-20,30.28000068664551,30.399999618530273,29.709999084472656,29.979999542236328,26.03266906738281,2020600,-0.34216635496997583,-0.2764006628063226,-0.06576569216365324,23.76194547706075,-72.76259930448981,66.97954478005066,6.807650611179669,24.88119700206831,0.0
2,2017-01-23,29.75,30.03000068664551,29.20000076293945,29.29999923706055,25.44220352172852,2547900,-0.37913701021605206,-0.2978931833376446,-0.08124382687840748,16.76723648271573,-93.36548030634538,67.07507074556909,5.8327709562508385,29.85222546772125,1.0
3,2017-01-24,29.59000015258789,30.60000038146973,29.3700008392334,30.59000015258789,26.56235694885254,3348700,-0.32563027155185864,-0.303642901192913,-0.021987370358945657,50.163475504892965,-54.15968556761854,55.77267385019455,13.673608465954898,24.24158972961729,0.0
4,2017-01-25,30.65999984741211,30.940000534057614,29.95000076293945,30.86000061035156,26.79680633544922,2521000,-0.2645614318671399,-0.29560022615073966,0.03103879428359979,54.72602511634537,-18.111156603606776,42.616891161243544,16.833055639788224,20.583469489936956,0.0
5,2017-01-26,30.84000015258789,31.0,29.63999938964844,29.70000076293945,25.78953742980957,2744600,-0.2864908130203041,-0.2937363732893934,0.007245560269089291,37.17821121204176,-49.46173232549161,36.56846970952838,13.793625767431179,21.369354493481634,1.0
6,2017-01-27,29.79999923706055,29.989999771118164,28.959999084472656,29.09000015258789,25.259855270385746,3142500,-0.3382286049687693,-0.30279806046929564,-0.03543054449947364,30.921534250301136,-142.93660875533476,37.76642420900317,11.775433246081043,27.971227496229208,1.0
7,2017-01-30,28.979999542236328,29.43000030517578,28.65999984741211,29.38999938964844,25.520353317260746,3152600,-0.35463104852064475,-0.3133162410366332,-0.04131480748401156,37.16241461335406,-160.4523486284469,40.500204886084425,10.331639852847646,28.886729956605993,0.0
8,2017-01-31,29.540000915527344,29.59000015258789,28.43000030517578,28.96999931335449,25.155656814575195,4132000,-0.390371195970161,-0.3289069810173032,-0.06146421495285781,32.265211122937174,-150.42311315192603,43.79570318815691,8.724578684495981,27.639309081100798,1.0
9,2017-02-01,29.440000534057614,29.489999771118164,27.85000038146973,28.1200008392334,24.41757202148437,3446700,-0.46954152868615395,-0.35729573054967145,-0.1122457981364825,24.44273770201758,-171.47000136405146,48.97692985571672,7.083883832027943,30.109982616519243,1.0
10,2017-02-02,28.239999771118164,28.51000022888184,27.65999984741211,28.170000076293945,24.46098709106445,3668900,-0.5218875213828333,-0.3904587888963127,-0.13142873248652065,25.714022647149918,-168.40624316579076,53.46226673663097,6.2087822165514295,28.93083264322111,0.0
11,2017-02-03,28.25,28.65999984741211,27.8799991607666,28.65999984741211,24.8864688873291,1804600,-0.5230076669404831,-0.41712597981588534,-0.10588168712459772,37.98495352422465,-113.40609139602546,53.75555604479985,7.510350171638415,25.4935849577837,0.0
12,2017-02-06,28.670000076293945,29.0,28.440000534057614,28.59000015258789,24.8256893157959,1955000,-0.5225167480561694,-0.43830414451910543,-0.084212603537064,36.93894160975628,-73.01357234762561,47.821723346704154,11.52732259464847,22.8806377555131,1.0
13,2017-02-07,28.75,28.8799991607666,28.290000915527344,28.43000030517578,24.686756134033203,1646300,-0.5271119889054106,-0.4561330691693215,-0.07097891973608905,34.3448165958433,-75.7401985491499,44.85099662928232,10.29760169763715,22.6164984646155,1.0
14,2017-02-08,28.25,29.59000015258789,28.10000038146973,29.54999923706055,25.65928840637207,3802300,-0.4458693899561119,-0.4540741105059554,0.008204720549843503,58.70509372118641,-15.914852420821587,32.30817892209492,18.262766845213946,18.617142367143213,0.0
15,2017-02-09,29.8700008392334,30.399999618530273,29.75,30.18000030517578,26.206340789794922,2547900,-0.3327040941541064,-0.4297412740470663,0.0970371798929599,66.9759193567242,91.97608130257692,30.269856538965474,27.22772552552192,16.275666872545234,0.0
16,2017-02-10,30.489999771118164,30.6200008392334,29.88999938964844,30.149999618530273,26.1802921295166,1648800,-0.24273308105796687,-0.3922671499513476,0.14953406889338072,66.2180403804195,89.9835941774592,30.41851546406059,27.151499980125106,14.367696342331296,1.0
17,2017-02-13,29.82999992370605,30.1200008392334,29.51000022888184,29.65999984741211,25.75480651855469,2745100,-0.2050343291612151,-0.3547625502362653,0.14972822107505018,54.197899454773456,51.46279798536687,25.662687632313276,24.12883803284687,18.286369627066524,1.0
18,2017-02-14,29.53000068664551,29.940000534057614,29.209999084472656,29.920000076293945,25.980573654174805,1598100,-0.15434081502487018,-0.3146285196706112,0.160287704645741,58.94333425898291,56.798593763699124,18.821382910154608,21.240593885093173,20.522475302053067,0.0
19,2017-02-15,29.84000015258789,30.20000076293945,29.63999938964844,30.149999618530273,26.1802921295166,1983600,-0.09613794280532417,-0.2708870848787501,0.1747491420734259,63.01144248153547,94.2721866527391,16.625223838313357,22.91648431123228,18.324267326139683,0.0
20,2017-02-16,30.170000076293945,30.32999992370605,29.809999465942386,30.0,26.05004119873047,2566200,-0.06059082792886983,-0.22879448429477686,0.16820365636590703,58.47686011152342,85.74809767119902,16.386449438999414,22.54341107532055,16.395186390500534,1.0
21,2017-02-17,29.75,29.979999542236328,29.5,29.920000076293945,25.980573654174805,1617000,-0.03803080871487552,-0.1906175516730202,0.15258674295814467,55.90215730922252,52.01045924151631,12.04871105245858,20.17459108656525,19.69429651882563,1.0
22,2017-02-21,30.10000038146973,30.190000534057614,29.57999992370605,29.989999771118164,26.041357040405273,2349600,-0.014741199384531,-0.15542443618573382,0.14068323680120282,57.850748551770515,56.05669373187675,11.480445859606805,21.303911619315702,17.409422652384542,0.0
23,2017-02-22,29.40999984741211,29.54999923706055,28.57999992370605,28.899999618530273,25.09486961364746,4612800,-0.07793813957472295,-0.13992088787718956,0.06198274830246661,31.687124803653234,-38.80632309544723,15.70233366635893,17.44952589231849,29.87564630991408,1.0
24,2017-02-23,29.170000076293945,29.70000076293945,28.959999084472656,29.399999618530273,25.52903938293457,3295700,-0.08887455813188438,-0.1297083077563986,0.04083374962451422,45.303791981470745,-14.598062074922387,16.769039101813465,17.543551065038194,26.008163976731467,0.0
25,2017-02-24,28.81999969482422,28.959999084472656,28.270000457763672,28.940000534057614,25.41487121582031,2677500,-0.1311528237983488,-0.1299972859878268,-0.0011555378105219949,37.1325011200617,-100.23429610421655,22.660573297008767,14.826532558556856,32.534482484847366,1.0
26,2017-02-27,28.6200008392334,29.06999969482422,28.40999984741211,28.51000022888184,25.03725624084473,2814800,-0.1953388168191914,-0.1430683068989323,-0.05227050992025911,30.88391803401626,-107.68042576111255,25.323039153779415,14.801194037736428,28.718396779954027,1.0
27,2017-02-28,28.51000022888184,29.68000030517578,28.45000076293945,29.28000068664551,25.713462829589844,7185200,-0.18471140991673707,-0.15139831156191863,-0.03331309835481844,49.2391444193112,-57.37696214675967,19.635794246545142,21.610488213318476,24.086215777886466,0.0
28,2017-03-01,29.60000038146973,30.170000076293945,29.239999771118164,29.3799991607666,25.80127716064453,3905600,-0.16663398756929126,-0.1544458518509802,-0.012188135718311066,51.25649342651461,3.615214676561365,17.212689806766818,26.009724749589086,20.789317062267024,0.0
