,Date,Open,High,Low,Close,Adj Close,Volume,macd,macd_signal_line,macd_hist,rsi,cci,adx,+DI,-DI,trend
0,2017-01-19,183.0,186.3300018310547,183.0,183.9499969482422,177.4472198486328,1298300,-0.18857727883988673,-0.23201939347121006,0.04344211463132333,55.5790083571693,43.32816211601356,25.709083183389986,20.45775525518235,10.975513591316341,0.0
1,2017-01-20,186.2400054931641,187.7400054931641,184.44000244140625,184.97000122070312,178.43118286132812,1289400,-0.0534154331588752,-0.19422059022445168,0.14080515706557648,62.72947128841637,88.74541153026523,30.986296774914397,23.361830133891875,9.147640655518643,0.0
2,2017-01-23,183.6000061035156,185.13999938964844,181.16000366210938,182.8999938964844,176.434326171875,1345100,-0.07152093448416963,-0.16855173069543936,0.09703079621126973,45.06395449061777,-23.29825244232783,23.57722536967883,19.473065446480604,21.744981984669433,1.0
3,2017-01-24,183.00999450683597,183.97999572753903,180.3500061035156,180.75,174.36033630371094,1830900,-0.21184677288070475,-0.17752651114732723,-0.034320261733377516,33.35611472958328,-76.47628395606623,20.781348074498453,16.507548470758667,21.844167988788634,1.0
4,2017-01-25,180.3500061035156,181.91000366210938,179.85000610351562,180.2700042724609,173.89732360839844,1430900,-0.344774051524837,-0.2119448081577727,-0.13282924336706428,31.18550548249881,-113.93375560988729,20.280144764716646,14.72542244048341,21.6529227476823,1.0
5,2017-01-26,180.83999633789062,183.72999572753903,180.50999450683597,182.22999572753903,175.78802490234375,1217300,-0.32057782151883885,-0.2341719209136095,-0.08640590060522935,47.82286701845465,-35.33750959751337,15.822868830395548,20.321702041477625,18.46758956611427,0.0
6,2017-01-27,181.1699981689453,182.1100006103516,180.4499969482422,181.4600067138672,175.04522705078125,1132500,-0.34665963945022327,-0.25708217914262493,-0.08957746030759833,42.929862425299675,-77.18614358970211,12.425993320976076,18.26429405090373,16.863268864646006,1.0
7,2017-01-30,181.1000061035156,181.1100006103516,178.0,178.8000030517578,172.47926330566406,1393900,-0.5331233414153758,-0.3130976800419013,-0.22002566137347446,30.144210431932706,-178.99542024292163,15.545820721447939,15.56586966817288,25.028168581740545,1.0
8,2017-01-31,179.25999450683594,180.3000030517578,177.74000549316406,180.22999572753903,173.8587188720703,1158600,-0.5771932417236485,-0.3665328580363739,-0.21066038368727458,41.40256263205895,-142.1921012588506,18.45322594486116,13.64849547961554,23.08935088668525,0.0
9,2017-02-01,181.4600067138672,181.77999877929688,177.97000122070312,180.66000366210938,174.27349853515625,1480500,-0.5758759238384812,-0.4087912359378547,-0.16708468790062647,44.623076347494866,-88.27921350086129,14.417756216597091,17.887564933313175,19.515619112698825,0.0
10,2017-02-02,180.66000366210938,183.4900054931641,178.13999938964844,183.4600067138672,176.97454833984375,1570600,-0.3801804775433766,-0.40302654837248586,0.022846070829109277,61.25990362344212,-5.412571233447227,14.558753717759183,21.447463526532516,15.88147351870573,0.0
11,2017-02-03,182.82000732421875,185.8800048828125,182.42999267578125,183.83999633789062,177.34109497070312,1356600,-0.1980865832229881,-0.3617951682330703,0.16370858501008217,63.066878744814595,98.33518452739555,20.241266824462034,28.056246929366402,13.68462624889471,0.0
12,2017-02-06,184.6100006103516,185.72000122070312,180.0,181.0800018310547,174.67868041992188,2026200,-0.24406130135196236,-0.33813667076135323,0.09407536940939087,44.838134921754666,11.928206215383996,16.148016911600585,22.882523750038224,20.323178554852937,1.0
13,2017-02-07,179.8800048828125,181.07000732421875,174.10000610351562,174.9499969482422,168.765380859375,2141500,-0.7030128137834311,-0.4113886374716866,-0.2916241763117445,25.3272418161759,-189.05298965659338,21.12274967179991,18.311459140215806,36.80369405302214,1.0
14,2017-02-08,175.17999267578125,183.67999267578125,168.1300048828125,181.67999267578125,175.25746154785156,4655500,-0.579487716712805,-0.44511037100578915,-0.13437734570701582,52.536813918827384,-120.87441693803217,30.433025156065295,12.651255253947596,41.99611448085997,0.0
15,2017-02-09,181.67999267578125,193.3600006103516,181.67999267578125,191.58999633789062,184.817138671875,3825500,0.22596887316194625,-0.31056922163368894,0.5365380947956352,71.12720741678842,246.68311805236817,22.28765226518137,33.82425290624364,32.54299632759771,0.0
16,2017-02-10,193.6199951171875,195.0,192.3300018310547,194.4600067138672,187.585693359375,2982700,1.0565930175614255,-0.03660685350597434,1.0931998710673998,74.58649844246168,267.7304631336329,18.322212609422955,34.36363585813659,29.031580507505282,0.0
17,2017-02-13,193.8300018310547,197.7700042724609,193.0500030517578,197.0399932861328,190.074462890625,2506900,1.8783680346269023,0.34698169865476497,1.5313863359721374,77.4951378933109,197.96820503706567,18.47585978863007,37.10656898665182,25.3309120362486,0.0
18,2017-02-14,197.3000030517578,199.8300018310547,194.47000122070312,198.8999938964844,191.8686981201172,1922700,2.6331875190432754,0.8047896014656578,1.8283979175776177,79.52270338381078,159.91922234856216,20.65292970853353,37.323902557116114,21.875758467013686,0.0
19,2017-02-15,198.41000366210938,199.3999938964844,196.30999755859372,197.72000122070312,190.7304229736328,2306400,3.1059140740080124,1.2654707324680576,1.8404433415399548,74.41851158710628,122.75325372908517,22.207893288332926,33.39589871903373,19.573532350977217,1.0
20,2017-02-16,197.97000122070312,198.6499938964844,192.8999938964844,193.2100067138672,186.3798675537109,1946000,3.1073646302857867,1.6341416031882,1.4732230270975868,57.493392512416506,78.23577900231645,17.401264814465918,28.607567571450293,25.6837680823076,1.0
21,2017-02-17,191.3000030517578,195.41000366210938,191.3000030517578,192.0,185.21263122558597,1569400,2.9829989754558426,1.9040841740727328,1.0789148013831098,53.5708109126842,50.93153546929348,13.349352894067854,25.159864623023005,26.834064811527476,1.0
22,2017-02-21,194.38999938964844,196.91000366210938,193.5,193.66000366210938,186.8139495849609,2031500,2.9749532771636495,2.118366648814006,0.8565866283496435,58.25913871272445,59.17878530253803,11.008775821307898,25.818358764818157,23.28580847189674,0.0
23,2017-02-22,192.2899932861328,194.30999755859372,187.7100067138672,188.1300048828125,181.4794464111328,2131900,2.5204842669477614,2.1988228093368143,0.3216614576109471,41.50493355939683,8.540705691275207,14.367004943431501,21.835365054088516,34.7054007596431,1.0
24,2017-02-23,191.0,191.0200042724609,184.3000030517578,184.94000244140625,178.4022216796875,2588700,1.8960792977916867,2.138254451471897,-0.24217515368021036,34.61425509483715,-32.343840373227756,20.13878341757776,18.48184353013429,38.00992505462485,1.0
25,2017-02-24,183.9499969482422,186.75999450683597,182.9499969482422,185.3600006103516,178.807373046875,1932500,1.417474483912855,1.9940610232058584,-0.5765865392930034,36.28549277348853,-53.4753879348508,25.48157219510299,16.35750402511306,37.13195390771523,0.0
26,2017-02-27,187.1300048828125,187.88999938964844,185.4499969482422,186.72000122070312,180.11927795410156,1974500,1.1298143604269058,1.8211757837906477,-0.691361423363742,42.04178817206775,-40.50255701140568,26.945669991188918,17.78189765669527,33.46711101017436,0.0
27,2017-02-28,185.8699951171875,186.41000366210938,184.1499938964844,185.97000122070312,179.39581298828125,1528900,0.8346168797178564,1.6238312134851312,-0.7892143337672748,39.670028590275486,-70.95174003883412,29.438175465545772,15.989867216526918,33.721680471214206,1.0
28,2017-03-01,188.5,194.0800018310547,187.92999267578125,193.5200042724609,186.67892456054688,2216700,1.1707339373443801,1.5331997112639757,-0.36246577391959556,64.12102699410485,3.8816307415339564,23.700593011208042,33.49157517294738,27.76041448281915,0.0
29,2017-03-02,191.55999755859372,193.5,190.88999938964844,191.1699981689453,184.41200256347656,1433800,1.2403146773338563,1.474616474839717,-0.23430179750586078,55.69061834331261,0.38005935483223563,19.60232769781475,30.099014170699377,24.948396860646362,1.0
30,2017-03-03,190.77999877929688,194.57000732421875,190.6300048828125,194.17999267578125,187.31558227539062,1797200,1.5119347049351575,1.4820807558496074,0.029853949085550058,63.13944668732547,25.370365552003964,18.17869633435824,29.435523730964775,21.926577165449718,0.0
31,2017-03-06,194.3500061035156,194.7400054931641,192.3600006103516,194.00999450683597,187.1515655517578,1311400,1.6941645201441702,1.5245003956396064,0.1696641245045638,62.428179565009415,40.52588132206762,17.41873295326871,26.992488286701068,19.740133464327954,1.0
32,2017-03-07,194.30999755859372,196.0,192.91000366210938,193.94000244140625,187.0840759277344,1515900,1.812032952561907,1.58201003814683,0.23002291441507694,62.08264777856869,59.61584084083557,18.87029253984609,27.716148098791844,17.535005963134072,1.0
33,2017-03-08,192.9900054931641,194.30999755859372,183.6999969482422,184.25,177.73660278320312,2726600,1.1329912659249146,1.4922023720269022,-0.3592111061019876,32.342709687154084,-67.053684584705,21.424239732581906,21.815863926054384,38.62351236949656,1.0
34,2017-03-09,182.57000732421875,188.08999633789062,181.6699981689453,187.75,181.1128845214844,3143200,0.8599802370986538,1.3657535389424913,-0.5057733018438375,43.97526317617507,-85.37198070238114,25.199051602619996,18.49806143220475,38.10215594603561,0.0
35,2017-03-10,188.6300048828125,189.3699951171875,183.67999267578125,184.72000122070312,178.19000244140625,2339600,0.4006423391417684,1.1727259181576126,-0.7720835790158442,37.31098876497934,-71.52338658834036,25.419044861404704,19.227435133625196,32.71686483499429,1.0
36,2017-03-13,185.0,185.8300018310547,183.6199951171875,184.41000366210938,177.89096069335938,1096700,0.01216581687410212,0.9406087215144521,-0.92844290464035,36.62947877074014,-86.61567590666367,25.649569645946706,17.388308686002137,29.751010708818455,1.0
37,2017-03-14,182.1199951171875,182.2100067138672,177.0,179.30999755859375,172.97119140625,3869200,-0.6903765649157947,0.6144058445746094,-1.3047824094904041,26.921506977997595,-160.08463174341293,32.27226315911398,14.519701501428006,42.23001901388137,1.0
38,2017-03-15,181.1100006103516,185.1100006103516,178.2100067138672,184.13999938964844,177.63050842285156,2353100,-0.8550464107358096,0.32051119890797636,-1.1755576096437859,43.83763610773827,-92.52892973633124,31.300588976256723,19.68110691191644,35.658399212854114,0.0
39,2017-03-16,184.3000030517578,184.97000122070312,181.72000122070312,183.3600006103516,176.8780517578125,1344800,-1.035331978314531,0.049339467229648014,-1.084671445544179,41.95559474402889,-73.4219968324139,30.606536034568563,17.539066602877103,31.777432110160177,1.0
40,2017-03-17,184.97000122070312,186.22999572753903,184.50999450683597,184.7899932861328,178.25755310058594,1858000,-1.0525735600450048,-0.17104515130328773,-0.881528408741717,46.964784785568085,-39.07726813497449,27.460262052411096,19.120829286443573,28.440215044708893,0.0
41,2017-03-20,183.1499938964844,184.6300048828125,181.6100006103516,183.9900054931641,177.4857940673828,1441800,-1.116867071321991,-0.3602109176374145,-0.7566561536845766,44.39290031757748,-64.58232052506484,28.899836217211142,17.00736706405447,33.38391448670627,1.0
42,2017-03-21,185.3300018310547,186.38999938964844,181.7100067138672,182.3000030517578,175.8555450439453,1716300,-1.2873237821711427,-0.5456345745320728,-0.74168920763907,38.98135534369829,-56.84508795762432,26.103411720025502,19.67756234298044,28.97649676005582,1.0
43,2017-03-22,181.82000732421875,183.6699981689453,180.33999633789062,182.3300018310547,175.88450622558594,1195000,-1.4037820211143526,-0.7172648665299776,-0.686517154584375,39.13938608532137,-74.87550631460034,26.028635988127387,17.437010745898135,29.589444718381497,0.0
44,2017-03-23,182.08999633789062,184.08999633789062,181.13999938964844,181.5500030517578,175.13206481933594,1016200,-1.540423112160795,-0.881897131618573,-0.658525980542222,36.213102934916805,-66.8641874615986,24.947391652193144,16.75927717313133,26.34823275336839,1.0
45,2017-03-24,182.1499938964844,182.33999633789062,180.33999633789062,180.91000366210938,174.51467895507812,1022900,-1.680336516874661,-1.0415854866418452,-0.6387510302328157,33.73004879125561,-86.37000309899304,25.48836006898778,15.139377252491531,26.248099209930736,1.0
46,2017-03-27,178.47000122070312,181.05999755859372,178.0399932861328,180.3999938964844,174.02268981933594,1296500,-1.8110051598744974,-1.1954697897680762,-0.6155353701064212,31.654485918596606,-129.7132420190525,29.301755906866788,13.419423432386711,30.460172008558505,1.0
47,2017-03-28,180.5,185.9199981689453,180.10000610351562,185.3699951171875,178.81703186035156,2078200,-1.5001566219848428,-1.2564072729444562,-0.2437493490403866,60.25449583991748,30.777107344533402,21.162081454121797,26.13980571382017,25.71825390376051,0.0
48,2017-03-29,185.5,189.22999572753903,184.2899932861328,188.32000732421875,181.7019500732422,1118600,-1.0063563058742488,-1.206397002889899,0.20004069701565008,69.38085882591875,164.6553011120434,20.542231799770054,32.43770541748847,22.082833382927966,0.0
49,2017-03-30,189.5,189.91000366210938,182.0399932861328,182.47999572753903,176.06716918945312,8114200,-1.0699497650945489,-1.1791075218740226,0.1091577567794737,44.89268310293522,71.76261841810168,15.826293852228947,26.608757472152885,24.544002396292765,1.0
50,2017-03-31,183.19000244140625,186.8300018310547,183.0,186.22999572753903,179.6853790283203,2605000,-0.8107679905170073,-1.1054395433492763,0.294671552832269,56.675499921146134,89.75920325872065,12.457766752363582,23.17403837067247,21.375806589120902,0.0
51,2017-04-03,186.1499938964844,186.72999572753903,183.08999633789062,185.47999572753903,178.96173095703125,1943300,-0.6578689267036566,-1.0159253497839398,0.3580564230802832,53.909110789405815,70.81872523739571,10.051675969562377,20.402051882376092,18.81891744905341,1.0
52,2017-04-04,186.6000061035156,187.8800048828125,184.3800048828125,187.80999755859372,181.2098693847656,1104300,-0.3459670315823189,-0.8819336020356324,0.5359665704533135,61.004948212001366,117.08829606374707,10.795825406395826,21.397611126818095,16.589843300856725,0.0
53,2017-04-05,189.42999267578125,192.33999633789062,187.5200042724609,188.3000030517578,181.6826629638672,3121000,-0.05882936642623804,-0.7173126722463676,0.6584833058201296,62.46332680668796,172.05399709698918,18.482224733780043,31.612141890697377,14.302963175759494,0.0
54,2017-04-06,188.8300018310547,190.9600067138672,187.91000366210938,190.44000244140625,183.74742126464844,1330400,0.33651404071321167,-0.506547244982706,0.8430612856959177,68.61480582047692,149.19206387683028,23.972509965283454,28.053160442539056,12.692696437990634,0.0
