,Date,Open,High,Low,Close,Adj Close,Volume,macd,macd_signal_line,macd_hist,rsi,cci,adx,+DI,-DI,trend
0,2017-01-19,66.30000305175781,67.19000244140625,65.59999847412111,65.69000244140625,61.50077438354492,1595300,0.24298611846289475,0.19215470607895124,0.05083141238394351,54.85166601787653,77.38837823615513,25.982686904360804,27.699734536542163,18.311749003781642,1.0
1,2017-01-20,65.95999908447266,66.97000122070311,65.84999847412111,66.93000030517578,62.66169738769531,1952100,0.29730042636045084,0.21440719357255925,0.0828932327878916,65.79620048952827,92.51729065332671,24.34829396282573,23.446564054452327,15.500061756902909,0.0
2,2017-01-23,66.72000122070311,67.19999694824219,66.37000274658203,67.02999877929689,62.75530624389648,1758200,0.3398896260950437,0.2406582120806819,0.09923141401436181,66.5801952405736,98.78130350704295,24.933765576275885,23.519507411166384,13.706300359004425,0.0
3,2017-01-24,67.33999633789061,67.95999908447266,67.05999755859375,67.90000152587889,63.56984329223633,1752400,0.41929897898498325,0.2776892803462446,0.14160969863873862,73.033376587601,123.9028416310673,30.077713995034525,29.87718919052906,11.993781428548914,0.0
4,2017-01-25,68.40000152587889,69.01999664306639,68.25,68.81999969482422,64.43115997314453,2127900,0.5300817588380369,0.32962977088096307,0.2004519879570738,78.34056661367356,161.17427870297539,38.067934288860435,38.56574967046359,10.31606345557015,0.0
5,2017-01-26,68.94000244140625,68.94000244140625,67.58000183105469,67.62999725341797,63.317054748535156,2653900,0.5343480327463226,0.3715166315034917,0.1628314012428309,60.009096625723316,119.44734473590994,36.4314196423656,32.551110045183464,16.628312267402247,1.0
6,2017-01-27,67.94999694824219,68.77999877929689,67.83000183105469,68.76000213623047,64.37499237060547,1420400,0.6023021888359352,0.41852048919389834,0.1837816996420369,68.42755414421663,125.61036883670478,35.26765683436387,28.04881971856976,14.328375664149148,0.0
7,2017-01-30,68.65000152587889,69.08999633789061,67.76999664306639,69.05999755859375,64.65585327148439,1652100,0.6664440231646012,0.4688302358481515,0.19761378731644968,70.41184250736039,114.3604475143081,36.18868437946338,27.44919769127314,12.194162636463906,0.0
8,2017-01-31,68.83000183105469,68.86000061035156,66.84999847412111,67.34999847412111,63.054908752441406,2398700,0.5963738312953808,0.4946364806838395,0.10173735061154132,49.242780268125976,43.588845277537374,27.481341804572686,21.934967811350887,19.536123430673175,1.0
9,2017-02-01,67.70999908447266,68.51999664306639,67.37000274658203,68.41000366210939,64.04730987548828,1938000,0.6052170771736485,0.5169584841241391,0.08825859304950934,58.51947934337693,61.1314436116542,21.271818844504356,19.068394725940802,16.9830435218603,0.0
10,2017-02-02,67.83000183105469,68.83000183105469,67.44000244140625,68.77999877929689,64.39371490478516,1760500,0.6296701247533321,0.5396683817175159,0.0900017430358162,61.4691497064294,68.48298068857594,19.42283129085462,19.59602244366084,14.540981729476925,0.0
11,2017-02-03,69.22000122070311,69.73000335693361,68.48999786376953,69.43000030517578,65.00225067138672,1849500,0.6853295658658141,0.5689736060586776,0.11635595980713642,66.49227345693066,113.28377878674819,24.020688357345424,26.461901235285808,12.59579648517768,0.0
