,Date,Open,High,Low,Close,Adj Close,Volume,macd,macd_signal_line,macd_hist,rsi,cci,adx,+DI,-DI,trend_1,trend_2
18,2017-01-30,30.232500076293945,30.40749931335449,30.165000915527344,30.40749931335449,28.75550651550293,121510000,0.14596158554101635,0.10887887172332869,0.03708271381768766,76.18255664893582,87.51971980988523,61.67239154779392,34.124605434275566,16.469401932991726,-0.07999992370606179,-0.07999992370606179
19,2017-01-31,30.28750038146973,30.34749984741211,30.15500068664551,30.337499618530273,28.689308166503906,196804000,0.14269309459747603,0.11572059600873046,0.026972498588745578,66.3663728807627,59.63332352957445,53.567365945613304,29.584874465408788,14.786135866379741,-0.0699996948242152,-0.0699996948242152
20,2017-02-01,31.75749969482422,32.622501373291016,31.752500534057614,32.1875,30.438798904418945,447940000,0.2608522249834664,0.14501713467922772,0.11583509030423866,93.3875768037075,343.3503235124016,62.087789987808726,84.0529202345287,7.631235556548559,1.8500003814697266,1.8500003814697266
21,2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,30.38679122924805,134841600,0.34553491723540475,0.18541880288387194,0.1601161143515328,90.78548895728284,221.18042426219466,68.16881502285514,73.22140363857534,6.647833024575261,-0.05500030517578125,-0.05500030517578125
22,2017-02-03,32.077499389648445,32.297500610351555,32.040000915527344,32.27000045776367,30.51682090759277,98029200,0.4164555018457996,0.2319005223186637,0.1845549795271359,91.49631188228697,158.04216376923702,72.50986003479262,65.63654458586099,5.959197270660014,0.13750076293945312,0.13750076293945312
23,2017-02-06,32.282501220703125,32.625,32.22499847412109,32.572498321533196,30.802886962890625,107383600,0.4874182277764696,0.2832465381142469,0.2041716896622227,92.93509107610201,134.34578295538813,76.28640970247037,67.37674738313694,5.179802450808531,0.30249786376952414,0.30249786376952414
24,2017-02-07,32.634998321533196,33.022499084472656,32.612499237060554,32.88249969482422,31.096044540405273,152735200,0.5584170383608331,0.33848933956676347,0.21992769879406965,94.15190413105844,125.00332970598843,79.66122727732728,70.43127722004323,4.4579312952069206,0.31000137329102273,0.31000137329102273
25,2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.009998321533196,31.216611862182614,92016400,0.6160943206030538,0.3941786463762175,0.22191567422683628,94.61007079721631,107.82066461480952,82.12381156711417,64.15467035955915,3.9940764394788735,0.12749862670897727,0.12749862670897727
26,2017-02-09,32.91249847412109,33.112499237060554,32.779998779296875,33.10499954223633,31.44218826293945,113399600,0.6605677689480309,0.4475856009833232,0.21298216796470776,94.96292276241557,93.56352610528157,83.98484581459587,58.307765850002866,3.5125049179528167,0.0950012207031321,0.0950012207031321
27,2017-02-10,33.115001678466804,33.235000610351555,33.012500762939446,33.029998779296875,31.370946884155273,80262000,0.6821829536787405,0.49459600286420546,0.18758695081453503,89.41731863929509,86.88328523975679,85.54080234171232,56.566362861340416,3.1563210926515852,-0.07500076293945312,-0.07500076293945312
28,2017-02-13,33.27000045776367,33.455001831054695,33.1875,33.322498321533196,31.648761749267575,92141600,0.7121997836963025,0.5381842085118896,0.1740155751844129,91.68875934471262,91.68627299231063,87.03396659738097,56.07549396651106,2.714186077181202,0.292499542236321,0.292499542236321
29,2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,32.05954360961914,132904800,0.7587794221035473,0.582357935655737,0.1764214864478103,93.98105634941491,103.57410945684155,88.55930158111376,58.50277512619304,2.319667542519357,0.43250274658203836,0.43250274658203836
30,2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,32.17588424682617,142492400,0.7953273399712408,0.6249940412726476,0.17033329869859326,94.4969153713062,110.72567496727643,89.99128806734818,60.33885388922583,2.0039962066266797,0.12249755859375,0.12249755859375
31,2017-02-16,33.91749954223633,33.97499847412109,33.709999084472656,33.837501525878906,32.137893676757805,90338400,0.8117391914395142,0.6623726857191886,0.14936650572032562,91.42671859517775,99.9871787370608,91.014106575684,53.69296707133331,1.7832705694248596,-0.039997100830078125,-0.039997100830078125
32,2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,32.225753784179695,88792800,0.8220392043767077,0.6943262424233602,0.12771296195334758,92.13579366045263,100.27173291638402,91.74467643839017,48.52664487217112,1.6116847764905173,0.092498779296875,0.092498779296875
33,2017-02-21,34.05749893188477,34.1875,33.99499893188477,34.174999237060554,32.458446502685554,98028800,0.8388506446302486,0.7232457868158608,0.11560485781438778,93.77279111509273,118.06660157009996,92.55747681314666,51.46049772694995,1.4308606863666704,0.24499893188477273,0.24499893188477273
34,2017-02-22,34.107498168945305,34.279998779296875,34.02750015258789,34.27750015258789,32.55579376220703,83347600,0.8500015689154452,0.7486072310597836,0.10139433785566165,94.3619922470263,107.96638525565358,93.24389575231486,49.12278829287006,1.2699170214985875,0.10250091552733664,0.10250091552733664
35,2017-02-23,34.345001220703125,34.36999893188477,34.075000762939446,34.13249969482422,32.418075561523445,83152800,0.8380330573991088,0.7664982022797524,0.07153485511935642,81.30326114178483,94.46868020938956,93.83699018457006,46.53655861458772,1.1151182582162256,-0.14500045776367188,-0.14500045776367188
36,2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,32.44894790649414,87106400,0.821483541278532,0.7774981258229312,0.04398541545560075,81.9742402556096,68.89016899626336,83.70107139835642,40.38618913696951,10.618880926045273,0.032501220703125,0.032501220703125
37,2017-02-27,34.28499984741211,34.360000610351555,34.06999969482422,34.232498168945305,32.51305389404297,81029600,0.8042098293677924,0.7828415763231533,0.021368253044639074,83.45403948658752,84.41435291055969,78.163233655166,42.94642884836885,9.325679994763302,0.06749725341796164,0.06749725341796164
38,2017-02-28,34.27000045776367,34.360000610351555,34.174999237060554,34.247501373291016,32.52730178833008,93931600,0.7825958947472387,0.7827924318424428,-0.0001965370952041745,83.80858595770925,83.50156108257873,74.20764589927852,38.57659656022122,8.376784856265727,0.01500320434571023,0.01500320434571023
39,2017-03-01,34.47249984741211,35.03749847412109,34.400001525878906,34.947498321533196,33.192142486572266,145658400,0.8101685211924945,0.7882683775904923,0.02190014360200221,92.63928010508451,162.13617539492864,75.44214912076143,54.757398068970055,6.585669497641478,0.6999969482421804,0.6999969482421804
40,2017-03-02,35.0,35.06999969482422,34.689998626708984,34.740001678466804,32.99506378173828,104844000,0.8065558204329193,0.7919262551312364,0.014629565301682912,77.58720588661002,151.6134159345381,76.4562515516886,48.518310305824095,5.6946658547557165,-0.20749664306639204,-0.20749664306639204
41,2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,33.18976211547852,84432400,0.8102371786489684,0.795588751405508,0.014648427243460382,81.2072324072517,141.31709084271054,75.56883768598793,42.56308583568638,6.543358532302312,0.20499801635741477,0.20499801635741477
42,2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,33.085289001464844,87000000,0.7953550412930994,0.7955420062017126,-0.00018696490861314086,73.55713063962898,113.64431771895978,74.93497108255744,37.425032958044255,5.753469324876667,-0.1100006103515625,-0.1100006103515625
43,2017-03-07,34.764999389648445,34.99499893188477,34.697498321533196,34.880001068115234,33.128028869628906,69785200,0.7780690986767738,0.7920472344232508,-0.013978135746476994,74.72599567305639,98.78753712717435,74.85741591767417,34.8251323289464,5.051689922899528,0.045001983642578125,0.045001983642578125
44,2017-03-08,34.737499237060554,34.950000762939446,34.705001831054695,34.75,33.004562377929695,74828800,0.7455542579683296,0.7827482341036792,-0.03719397613534958,64.79696284034006,73.52284412837248,74.80201939110417,30.89371623781353,4.481403646232799,-0.13000106811523438,-0.13000106811523438
45,2017-03-09,34.685001373291016,34.697498321533196,34.262500762939446,34.669998168945305,32.928577423095696,88623600,0.7053479766001587,0.76726764318311,-0.06191966658295134,59.00703341664466,17.39377861777939,56.99271035411139,26.001224469456318,20.23572871436913,-0.0800018310546946,-0.0800018310546946
46,2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,33.037796020507805,78451200,0.6747362783189246,0.7487608543162942,-0.07402457599736967,64.48168485994384,53.9055805901582,47.19408697785841,28.895141616390323,18.20464992564333,0.11500167846680398,0.11500167846680398
47,2017-03-13,34.712501525878906,34.857498168945305,34.705001831054695,34.799999237060554,33.05204391479492,69686800,0.6442132161474916,0.7278508603740866,-0.08363764422659503,65.208904966407,52.46964971802466,40.55477489979802,26.818509712557457,16.452331553416837,0.014999389648444605,0.014999389648444605
48,2017-03-14,34.825000762939446,34.91249847412109,34.709999084472656,34.747501373291016,33.002182006835945,61236400,0.6088424826356231,0.7040487601827368,-0.09520627754711364,60.04542238544059,46.75051935742311,37.02416362961332,26.20367798437815,14.676448465790791,-0.052497863769538355,-0.052497863769538355
49,2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.115001678466804,33.351226806640625,102767200,0.6029154611502534,0.6838218116875844,-0.08090635053733097,76.0057170115377,101.73304457366999,39.49637163843863,33.21199533352207,12.384797804146645,0.36750030517578836,0.36750030517578836
50,2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.172500610351555,33.40584182739258,76928000,0.5958847815094259,0.6662342048369824,-0.07034942332755645,77.67972390438193,158.0520362317207,42.263313840814206,32.51766187712646,11.07734560442897,0.057498931884751414,0.057498931884751414
51,2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,33.239635467529304,175540000,0.5698453715519989,0.6469562620878301,-0.0771108905358312,61.905837966341636,131.14806674781371,40.295172831198684,28.457380734959564,13.584973403440587,-0.17499923706053977,-0.17499923706053977
52,2017-03-20,35.09999847412109,35.375,35.05749893188477,35.3650016784668,33.58867645263672,86168000,0.5717944229918501,0.6319237844186804,-0.06012936142683023,74.80080988412023,180.04378931836325,41.21780038681765,29.50900740981034,11.61154595046334,0.36750030517578125,0.36750030517578125
53,2017-03-21,35.52750015258789,35.70000076293945,34.93249893188477,34.959999084472656,33.20400238037109,158119600,0.5349518775547963,0.6125292896655603,-0.07757741211076397,51.670333130744375,114.68821827502939,46.305746840237674,35.47023271118288,9.139226255047374,-0.4050025939941406,-0.4050025939941406
54,2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.57917022705078,103440800,0.531068434733946,0.5962370424835703,-0.0651686077496243,64.51329081986162,103.64729813902579,49.9399942621153,30.08413162790071,7.751448598399745,0.3950004577636719,0.3950004577636719
55,2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,33.46044921875,81385200,0.5121151463051064,0.5794126003001661,-0.06729745399505971,58.59983565574,94.7470322492276,52.535885254859025,26.711481581703904,6.882454811348248,-0.125,-0.125
56,2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,33.39396286010742,89582400,0.48590185682206055,0.560710395625941,-0.0748085388038805,55.19970025712403,73.65317090043547,50.856573116092676,23.17563071276275,8.429306545230006,-0.06999969482421875,-0.06999969482421875
57,2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,33.450958251953125,94300400,0.464555956978181,0.541479461847451,-0.07692350486927002,57.72289814134716,15.846473968323535,38.66088297291587,18.92818731108722,22.29696575318889,0.060001373291015625,0.060001373291015625
58,2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,34.144287109375,133499200,0.5001883601923112,0.5332212256967854,-0.03303286550447426,76.79972572639866,194.2138639578115,38.04003441174005,37.99211992285133,17.678919487616593,0.7299995422363281,0.7299995422363281
59,2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.02999877929688,34.220264434814446,116760000,0.5287162996209318,0.5323202391008567,-0.003603939479924878,78.09928789194856,233.1950967155031,38.87858745586631,37.145471174343164,15.552495221753023,0.07999801635742898,0.07999801635742898
60,2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,34.175155639648445,84829200,0.5412740413175428,0.5341110017396625,0.007163039577880226,75.1018128335039,180.41834872092105,39.50803095579546,33.18514454079571,13.858743821892364,-0.047500610351569605,-0.047500610351569605
61,2017-03-31,35.93000030517578,36.06750106811523,35.752498626708984,35.915000915527344,34.11104202270508,78646800,0.5395934438852876,0.5352074912442213,0.004385952641066337,70.48867921462174,119.45220445723432,36.218929628224785,29.17332242546074,16.411355591427306,-0.06749725341796875,-0.06749725341796875
62,2017-04-03,35.9275016784668,36.02999877929688,35.76250076293945,35.92499923706055,34.120540618896484,79942800,0.5329122383443092,0.5347484403040502,-0.0018362019597409907,70.80742195910656,94.4880401855695,33.86957153906751,25.85710830768873,14.545830358806896,0.009998321533203125,0.009998321533203125
63,2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.19250106811523,34.37460708618164,79565600,0.5427937349967067,0.5363575002526048,0.006436234744101932,78.32389126033003,103.59235698754095,35.534738649567245,28.915615230238316,12.481808278213908,0.2675018310546804,0.2675018310546804
64,2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,34.196521759033196,110871600,0.5294792501218168,0.5349818495356392,-0.005502599413822362,64.3809452440596,93.42051288740036,38.82422140518983,29.86543277656467,10.754565239106082,-0.1874999999999929,-0.1874999999999929
65,2017-04-06,36.0724983215332,36.13000106811523,35.86249923706055,35.915000915527344,34.11104202270508,84596000,0.5058709662595433,0.5291596705414499,-0.023288704281906547,58.39341919688843,60.77602306194099,37.74639255185376,26.460396837238488,12.725149503426062,-0.09000015258789062,-0.09000015258789062
66,2017-04-07,35.93249893188477,36.04499816894531,35.817501068115234,35.834999084472656,34.03506088256836,66688800,0.4752581908951967,0.5183793711475446,-0.0431211802523479,53.12338167326638,42.17416734229731,35.242149884405976,23.601353081290746,12.995128077942935,-0.0800018310546875,-0.0800018310546875
67,2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.994701385498054,75733600,0.4424816075030975,0.5031998145158381,-0.060718207012740555,50.233319090431294,22.649386399075222,29.902996473237913,20.949073413705417,14.997995545834355,-0.042499542236328125,-0.042499542236328125
68,2017-04-11,35.73500061035156,35.837501525878906,35.014999389648445,35.407501220703125,33.629043579101555,121517600,0.3811861849918827,0.47879708359169637,-0.09761089859981364,31.56559579044375,-73.55680099477354,31.96138119186058,16.59361269188145,36.1744320374279,-0.3849983215332031,-0.3849983215332031
69,2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.669403076171875,81400000,0.3321943512933814,0.4494765323073233,-0.11728218101394194,34.776379459713866,-81.64084351594414,33.431655990760135,14.664109987625947,31.968074703604294,0.042499542236328125,0.042499542236328125
70,2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,33.49132537841797,71291600,0.27512598694656987,0.41460641864485814,-0.13948043169828828,27.856974261264654,-98.6923164951716,32.62910357984661,14.853782500380705,27.966527107963245,-0.1875,-0.1875
71,2017-04-17,35.36999893188477,35.470001220703125,35.217498779296875,35.45750045776367,33.67652130126953,66328400,0.24277814934507091,0.3802407611657745,-0.13746261182070357,42.2075522241405,-115.48914720994219,32.867749154249154,13.188592079913613,26.455101713224476,0.19499969482421875,0.19499969482421875
72,2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,33.52694320678711,58790000,0.20214553551474523,0.3446217130346697,-0.14247617751992447,35.385281717448436,-100.34274178703171,31.501031802618648,13.225257672727459,23.554600825172063,-0.157501220703125,-0.157501220703125
73,2017-04-19,35.470001220703125,35.5,35.112499237060554,35.169998168945305,33.40346145629883,69313600,0.15766932589416882,0.30723123308645617,-0.14956190719228735,30.502004374848738,-102.55300079203761,33.832731107143566,11.39864005430557,26.383971754850492,-0.13000106811524148,-0.13000106811524148
74,2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.82136917114258,93278400,0.15602536145112822,0.2769900571287896,-0.12096469567766138,55.46437017613578,-31.159946695454902,27.291019189059327,17.6629257817584,22.000849520463696,0.4400024414062571,0.4400024414062571
75,2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.78099822998047,69283600,0.14957736935119215,0.25150751847405756,-0.10193014912286541,53.247584104769494,-20.72294207804505,22.618367819048384,15.81592742639951,19.700237867395334,-0.042499542236328125,-0.042499542236328125
76,2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,34.10629653930664,68537200,0.17007449991167078,0.23522091419955013,-0.06514641428787935,66.2806137067941,61.733985690432185,21.725912847177447,25.065061921032704,16.886666651958564,0.342498779296875,0.342498779296875
77,2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,34.31761932373047,75486000,0.2019026441199685,0.22855725999967041,-0.026654615879701915,72.30023698657703,112.18551634964219,25.49179073669927,30.64690372266413,14.787388955063808,0.22249984741210938,0.22249984741210938
78,2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,34.11578750610352,80164800,0.20762120190792643,0.2243700482888446,-0.01674884638091817,60.020176615601045,84.4044796553502,24.23943151369807,26.873043418231774,17.50540399802376,-0.21250152587890625,-0.21250152587890625
79,2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,34.141902923583984,56985200,0.2119240556718367,0.22188084972146271,-0.009956794049626017,61.047599661069654,77.16621014943303,22.771128466482523,23.993709182330132,16.297868436448898,0.027500152587890625,0.027500152587890625
80,2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,34.108673095703125,83441600,0.21009243367560515,0.21952316647896586,-0.009430732803360709,58.74207379185959,74.78996220989528,22.574119139826333,22.555074448528412,14.395744053541776,-0.034999847412109375,-0.034999847412109375
81,2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.804370880126946,134411600,0.2645971521401833,0.22853796371314705,0.03605918842703626,78.82551581448735,180.43620384113757,32.85900283123167,42.873726019242596,11.201317568244406,0.7325019836425781,0.7325019836425781
82,2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.87749862670898,35.02519989013672,181408800,0.32280116643072887,0.24739060442720925,0.07541056200351962,82.13735021883386,185.79311781182113,41.88906023893797,44.96459049197152,9.715503369775718,0.2324981689453054,0.2324981689453054
83,2017-05-03,36.397499084472656,36.872501373291016,36.06750106811523,36.76499938964844,34.918350219726555,182788000,0.35576091385203057,0.2690646664690288,0.08669624738300175,75.2989288385981,114.49907646418976,33.22970712882627,36.06832208121611,28.581066676576068,-0.11249923706053977,-0.11249923706053977
84,2017-05-04,36.63000106811523,36.78499984741211,36.45249938964844,36.63249969482422,34.792503356933594,93487600,0.3669728717820746,0.2886463076450079,0.07832656413706668,67.37140884255626,105.77993262421238,27.04445490732107,31.69738884335472,25.11747516187018,-0.13249969482421875,-0.13249969482421875
85,2017-05-05,36.68999862670898,37.24499893188477,36.68999862670898,37.2400016784668,35.36949157714844,109310800,0.41997574291516315,0.31491219482069427,0.10506354809446888,79.33912580625744,139.08990215762918,28.552839983084944,41.072282034215505,21.00616674777915,0.6075019836425781,0.6075019836425781
86,2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.25249862670898,36.331138610839844,195009600,0.5373908682210242,0.3594079296656324,0.17798293855539182,88.08187700072904,198.63561491841884,37.55435631768383,64.57400285249051,16.11417703789771,1.0124969482421804,1.0124969482421804
87,2017-05-09,38.46749877929688,38.72000122070313,38.36249923706055,38.497501373291016,36.5638313293457,156521600,0.6427799201429991,0.41608232792910443,0.22669759221389468,89.38604929112074,203.96236909856685,45.19045582094561,64.31115032047502,13.983072345841418,0.24500274658203836,0.24500274658203836
88,2017-05-10,38.40750122070313,38.48500061035156,38.02750015258789,38.31499862670898,36.39049530029297,103222800,0.7034780389136586,0.4735614702623225,0.22991656865133608,81.42175561976632,141.4359337118295,44.93408273420395,55.780063965568196,21.534852174056123,-0.18250274658203836,-0.18250274658203836
89,2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,36.70520782470703,109020400,0.7567631349564294,0.5302018033085983,0.2265613316478311,83.12694893406439,119.72304221074381,44.964825447795604,49.515166587789935,18.76198771143467,0.1725006103515696,0.1725006103515696
90,2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,37.21782302856445,130108000,0.8327264749401238,0.5907067377267323,0.24201973721339143,87.43811454814393,130.70759073599865,48.42414097649826,58.21742291401824,15.910701275304465,0.5375022888183594,0.5375022888183594
91,2017-05-15,39.00249862670898,39.162498474121094,38.76250076293945,38.92499923706055,37.12245178222656,104038800,0.8747791833662433,0.6475212269236169,0.22725795644262636,82.71944498533432,107.19900786541442,51.1909659769416,52.68901109715637,13.96036984110675,-0.10000228881835938,-0.10000228881835938
92,2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,37.06761932373047,80194000,0.8931724948591651,0.6966514805584485,0.19652101430071656,79.74996524114394,86.22295089418475,51.43235700544431,46.65605923765682,14.719022982343294,-0.057498931884765625,-0.057498931884765625
93,2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.82304763793945,203070800,0.7933705361179264,0.7159952916853755,0.07737524443255095,40.32463763275683,15.16907213272252,39.340489264016284,35.18775533742308,42.242265051698574,-1.3050003051757812,-1.3050003051757812
94,2017-05-18,37.81750106811523,38.334999084472656,37.78250122070313,38.1349983215332,36.36903762817383,134272800,0.7517776291539207,0.7231517591835334,0.028625869970387297,52.64797223443191,22.433991020777228,30.70344087728213,29.564902469345807,35.49213169075035,0.5724983215332031,0.5724983215332031
95,2017-05-19,38.34500122070313,38.49499893188477,38.15750122070313,38.26499938964844,36.493019104003906,107843200,0.7209872703062956,0.7227188614078706,-0.0017315911015749474,55.17058283908479,35.27087101271498,22.53826004003336,30.234335057046323,31.54738690361522,0.13000106811523438,0.13000106811523438
96,2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,36.714752197265625,91865600,0.7071841496137452,0.7196119190478094,-0.012427769434064206,59.77018870273205,43.98930140472093,17.381423904299638,30.402313821616854,27.78987247022974,0.23250198364257812,0.23250198364257812
97,2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,36.66944885253906,79675600,0.684522727988444,0.7125940808337027,-0.028071352845258635,58.30360548077526,41.769833206310494,14.743928376940394,28.876690376251297,24.524400262836622,-0.0475006103515625,-0.0475006103515625
98,2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,36.55977249145508,76712000,0.6497970114678537,0.7000346669573349,-0.050237655489481114,54.423906488462755,5.194513487111127,10.713875263763684,25.538308914986146,25.866654251984478,-0.11500167846679688,-0.11500167846679688
99,2017-05-25,38.43249893188477,38.587501525878906,38.25749969482422,38.46749877929688,36.68613815307617,76942400,0.62575011433443,0.6851777564297274,-0.059427642095297495,58.26370518055472,4.587082332740592,8.209127405780956,23.912860757228994,22.999358918812398,0.13249969482422586,0.13249969482422586
100,2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,36.62414932250977,87710400,0.5945954913000406,0.6670613034008378,-0.07246581210079717,55.51063004299092,-7.113746182488716,6.420021792936156,21.5450793879813,20.722029823583085,-0.06499862670899148,-0.06499862670899148
